"rfastnum","kdagur","nuvirdi","teg_eign","svfn","byggar","haednr","lyfta","ibm2","fjhaed","fjbilast","fjbkar","fjsturt","fjklos","fjeld","fjherb","fjstof","fjgeym","stig10","matssvaedi","undirmatssvaedi","ibteg"
10171649,"2011-11-17",30022,"Ibudareign",0,1983,2,0,91.5,1,0,0,1,1,1,3,1,1,10,20,0,11
10893736,"2011-11-17",40817,"Radhus",0,1995,1,0,147.7,2,0,1,0,2,1,4,1,0,10,130,0,11
10905636,"2011-11-16",15100,"Ibudareign",0,1973,3,2,74.6,1,0,1,0,1,1,2,1,0,10,160,0,12
10104600,"2011-11-17",31660,"Ibudareign",0,1942,1,0,136.4,1,0,1,0,1,1,2,1,1,10,100,0,11
10238445,"2011-11-18",17469,"Ibudareign",0,1918,0,0,80.9,1,0,1,1,1,1,2,1,0,10,20,0,12
10403278,"2011-11-10",30802,"Ibudareign",0,1906,2,0,115.7,2,0,1,0,1,1,4,2,0,10,20,0,12
10515874,"2011-10-15",10500,"Ibudareign",4911,1952,1,0,104.2,1,0,1,0,1,1,4,1,1,10,4210,0,11
10390457,"2011-10-31",13000,"Einbylishus",5200,1958,1,0,166.4,2,0,1,0,2,1,4,1,0,10,5135,507,11
10850348,"2011-11-08",36120,"Einbylishus",8200,1993,1,0,171.3,1,0,1,1,2,1,5,1,1,10,8010,0,11
10834485,"2011-11-11",17843,"Einbylishus",8200,1973,1,0,143.1,1,0,1,0,1,1,4,2,0,10,8120,0,11
10987773,"2011-11-08",23457,"Radhus",8716,2004,1,0,113.7,1,0,1,1,1,1,3,1,1,10,8020,0,11
10877980,"2011-11-14",19740,"Radhus",8200,2003,1,0,101.3,1,0,1,1,1,1,3,1,1,10,8010,0,11
10640419,"2011-11-14",28240,"Einbylishus",8716,2006,1,0,145.2,1,0,1,1,2,1,3,1,1,10,8020,0,11
10472804,"2011-11-18",13448,"Ibudareign",1000,1973,2,0,56.8,1,0,1,0,1,1,1,1,0,10,300,0,11
10972913,"2011-11-18",20977,"Ibudareign",1000,1996,3,0,85.5,1,0,1,1,1,1,2,1,0,10,340,0,12
10292350,"2011-11-14",38463,"Ibudareign",1000,2006,2,0,161.2,1,1,1,1,2,1,3,1,0,10,350,0,12
10632650,"2011-11-07",20592,"Ibudareign",1000,1971,1,0,86.6,1,0,1,0,1,1,2,1,0,10,320,0,12
10108606,"2011-11-21",12635,"Ibudareign",7300,1974,1,0,91.6,1,0,1,0,1,1,3,1,0,10,7160,0,12
10450320,"2011-11-22",29063,"Einbylishus",7708,1980,1,0,142.4,1,0,0,1,1,1,4,1,0,10,7210,0,11
10852825,"2011-11-16",42025,"Ibudareign",1100,2009,1,4,104.5,1,1,1,1,1,1,2,1,0,10,400,0,12
10032288,"2011-11-17",25297,"Ibudareign",0,1992,2,0,114.3,1,0,0,1,1,1,3,1,0,10,130,0,12
10290096,"2011-11-17",15300,"Ibudareign",1604,1991,3,0,70.1,1,0,1,0,1,1,1,1,0,10,800,0,12
10834356,"2011-11-07",17000,"Ibudareign",0,1991,5,2,51.2,1,0,0,1,1,1,1,1,1,10,281,0,12
10814423,"2011-11-18",9286,"Ibudareign",1604,1992,1,0,36.7,1,0,0,1,1,1,1,1,0,10,800,0,12
10282027,"2011-11-07",25821,"Parhus",2000,2005,1,0,118.5,1,0,1,0,1,1,3,1,0,10,2040,0,11
10905430,"2011-11-17",23418,"Ibudareign",0,1936,3,0,88.7,1,0,0,1,1,1,1,1,0,10,20,0,12
10332335,"2011-11-18",14059,"Ibudareign",0,1962,3,0,54.7,1,0,1,0,1,1,1,1,1,10,91,28,12
10355757,"2011-11-17",22200,"Ibudareign",0,1984,1,0,87.9,1,0,1,1,1,1,2,1,0,10,85,0,12
10669640,"2011-11-18",46778,"Ibudareign",0,2010,3,2,140.6,1,1,0,2,2,1,1,1,0,10,90,46,12
10883660,"2011-11-02",75000,"Einbylishus",1100,1971,1,0,242.1,2,0,0,2,3,1,6,2,0,10,400,0,11
10979823,"2011-11-17",30459,"Ibudareign",0,1985,1,0,132.7,2,0,1,1,1,1,4,1,1,10,220,0,12
10693839,"2011-11-14",23423,"Ibudareign",0,1994,3,0,98.8,1,0,1,0,1,1,3,1,1,10,130,0,12
10531649,"2011-11-16",15385,"Ibudareign",2000,1976,1,0,101.7,1,0,0,1,1,1,2,1,0,10,2040,0,11
10243425,"2011-11-18",30155,"Ibudareign",1400,2007,3,3,110.1,1,1,1,1,1,1,2,1,0,10,680,105,12
10435830,"2011-11-17",34010,"Radhus",1400,2004,1,0,161.4,2,0,1,1,2,1,3,2,1,10,630,0,11
10951912,"2011-11-22",34141,"Radhus",1400,1992,1,0,180.6,2,0,1,1,2,1,5,2,1,10,620,0,11
10373119,"2011-11-22",50867,"Einbylishus",1400,1990,1,0,196.2,1,0,1,1,2,1,4,3,0,10,650,0,11
10506735,"2011-11-22",23303,"Ibudareign",1000,1994,3,0,89.5,1,0,1,0,1,1,3,1,0,10,330,0,12
10353696,"2011-11-22",23369,"Ibudareign",1000,1971,2,0,113,1,0,1,0,1,1,3,1,0,10,320,0,12
10778994,"2011-11-17",18251,"Ibudareign",0,1994,2,0,78.9,1,0,1,0,1,1,3,1,1,10,130,0,12
10855996,"2011-11-09",51877,"Radhus",1100,1980,1,0,193.5,3,0,1,1,2,1,3,2,0,10,400,0,11
10611550,"2011-11-23",14847,"Ibudareign",1400,1992,2,0,69.8,1,0,0,1,1,1,1,1,0,10,620,0,12
10338977,"2011-11-18",14499,"Ibudareign",0,1987,3,0,56.2,1,0,0,1,1,1,1,1,1,10,120,0,12
10114554,"2011-11-22",17995,"Ibudareign",0,1935,2,0,72,1,0,1,0,1,1,1,2,1,10,20,25,12
10340365,"2011-11-18",13869,"Ibudareign",0,1986,2,1,42.9,1,0,0,1,1,1,1,1,1,10,90,0,12
10608582,"2011-11-21",17684,"Ibudareign",0,1967,2,0,96.7,1,0,1,0,1,1,3,1,1,10,200,0,12
10678977,"2011-11-17",17653,"Ibudareign",0,1945,1,0,65.2,1,0,1,0,1,1,1,2,1,10,90,20,12
10852940,"2011-11-18",21732,"Ibudareign",0,1973,2,0,73.2,1,0,1,0,1,1,2,1,1,10,11,0,12
10768771,"2011-10-24",18205,"Ibudareign",0,1974,6,1,123.4,2,0,1,0,2,1,4,2,0,10,161,0,12
10713423,"2011-11-18",19095,"Ibudareign",1604,1978,1,1,90.6,1,0,1,0,1,1,2,1,0,10,800,0,12
10719243,"2011-11-22",16953,"Ibudareign",0,1959,0,0,76.9,2,0,1,0,1,1,2,1,0,10,281,0,11
10549397,"2011-11-22",18964,"Ibudareign",0,1996,2,0,83.3,1,0,0,1,1,1,2,1,1,10,130,0,12
10552907,"2011-11-22",22668,"Ibudareign",0,1937,2,0,74.9,1,0,1,0,1,1,1,2,0,10,90,0,12
10699257,"2011-10-07",14280,"Ibudareign",3709,1998,1,0,87.9,1,0,1,0,1,1,2,1,0,10,3110,0,12
10668460,"2011-11-17",15334,"Ibudareign",8000,1980,3,0,86.5,1,0,1,0,1,1,2,1,0,10,8200,0,12
10087797,"2011-11-24",23818,"Einbylishus",2000,1959,1,0,114.9,1,0,0,1,1,1,3,1,0,10,2040,0,11
10316113,"2011-11-23",52520,"Radhus",1300,2007,1,0,219.5,2,0,1,2,2,1,5,1,1,10,511,0,11
10373620,"2011-11-23",5988,"Ibudareign",1400,1969,0,0,23.3,1,0,0,1,1,1,0,1,0,10,600,0,12
10710846,"2011-11-22",27308,"Ibudareign",1400,2008,3,2,103.1,1,1,0,1,1,1,2,1,0,10,600,18,12
10846111,"2011-11-23",34445,"Parhus",1400,1989,1,0,151.9,2,0,1,0,2,1,3,1,1,10,650,0,11
10141867,"2011-11-23",38293,"Ibudareign",1400,2008,4,3,121.8,1,1,1,1,1,1,3,1,0,10,600,18,12
10123557,"2011-11-23",22938,"Ibudareign",1300,2006,2,5,88.7,1,0,0,1,1,1,1,1,1,10,510,0,12
10087559,"2011-11-23",23520,"Ibudareign",1000,2003,5,2,103.3,1,0,1,0,1,1,3,1,0,10,340,0,12
10035950,"2011-11-23",25386,"Ibudareign",1000,2007,4,1,92.8,1,1,1,0,1,1,2,1,0,10,351,0,12
10721463,"2011-11-18",30688,"Ibudareign",1000,1968,2,0,153.2,2,0,1,0,2,1,4,1,1,10,320,0,12
10459772,"2011-11-18",29120,"Einbylishus",1000,1947,1,0,169.2,2,0,0,1,1,1,5,1,0,10,300,0,11
10972125,"2011-11-22",17477,"Ibudareign",0,1979,6,1,88,1,1,1,0,1,1,1,1,0,10,160,0,12
10875435,"2011-11-22",50000,"Radhus",0,1972,1,0,185.5,2,0,1,1,2,1,3,2,1,10,280,0,11
10502658,"2011-11-23",17494,"Ibudareign",1400,1985,2,0,98,1,0,0,1,1,1,3,1,1,10,600,0,12
10765173,"2011-11-04",15078,"Ibudareign",0,1989,1,0,80.3,1,0,1,0,1,1,2,1,0,10,72,0,12
10259106,"2011-11-22",46403,"Einbylishus",0,1999,1,0,206.8,1,0,1,2,2,1,3,2,1,10,140,0,11
10860821,"2011-11-21",19818,"Ibudareign",0,1978,0,0,93.8,1,1,1,0,1,1,1,1,2,10,150,22,12
10128259,"2011-11-23",15627,"Ibudareign",0,2007,1,0,71.3,1,0,0,1,1,1,1,1,1,10,160,0,12
10308052,"2011-11-23",23856,"Ibudareign",0,1985,3,0,99.2,1,1,1,0,1,1,3,1,0,10,72,0,12
10999265,"2011-11-24",24741,"Ibudareign",1000,1996,6,1,88.1,1,0,1,0,1,1,3,1,1,10,330,0,12
10347606,"2011-11-21",26797,"Ibudareign",1000,2001,4,1,122.3,1,1,1,0,1,1,3,1,1,10,340,0,12
10113126,"2011-11-24",29076,"Ibudareign",1000,1966,2,0,133.7,1,0,1,0,2,1,4,1,1,10,320,0,12
10667946,"2011-11-22",12500,"Parhus",7620,1997,1,0,68.8,1,0,1,0,1,1,2,1,0,10,7110,0,11
10134000,"2011-11-21",22479,"Ibudareign",0,1966,2,0,93.9,1,0,1,1,1,1,3,2,1,10,200,0,12
10907981,"2011-11-22",21979,"Ibudareign",0,1960,1,2,94.6,1,0,1,0,1,1,2,2,1,10,100,0,12
10690463,"2011-10-28",28476,"Ibudareign",0,1987,2,0,115.1,2,1,1,1,2,1,4,1,0,10,210,0,12
10385496,"2011-11-23",32946,"Radhus",0,1960,1,0,142.1,3,0,1,0,2,1,4,2,2,10,100,0,11
10607067,"2011-11-11",23493,"Ibudareign",0,1975,1,0,107,1,1,1,0,1,1,3,2,2,10,150,22,12
10243661,"2011-11-24",38703,"Ibudareign",0,1958,2,0,136.2,2,0,1,0,2,1,3,2,0,10,90,0,12
10426564,"2011-11-23",16402,"Ibudareign",0,1936,1,0,63.6,1,0,0,1,1,1,1,2,0,10,90,12,12
10473468,"2011-11-23",22600,"Ibudareign",0,1966,3,0,81.5,1,0,1,0,1,1,2,1,0,10,100,1,12
10930149,"2011-11-23",28340,"Ibudareign",0,1946,2,0,141.1,2,0,1,0,1,1,3,2,0,10,80,0,12
10496387,"2011-11-23",15901,"Ibudareign",0,1949,0,0,69.7,1,0,0,1,1,1,2,1,0,10,100,0,12
10120434,"2011-11-24",34829,"Ibudareign",0,1960,1,0,143.8,1,0,0,1,2,1,4,1,0,10,100,0,12
10357401,"2011-11-18",13500,"Ibudareign",0,1985,3,0,54,1,0,1,0,1,1,1,1,1,10,220,0,12
10416203,"2011-11-24",10832,"Ibudareign",5200,1980,3,0,82.3,1,0,1,0,1,1,2,1,2,10,5110,0,12
10825223,"2011-11-16",27950,"Einbylishus",5200,1981,1,0,174.5,2,0,2,0,2,1,5,1,0,10,5110,0,11
10637729,"2011-11-16",21000,"Radhus",5200,1976,1,0,120.9,1,0,1,1,1,1,4,1,0,10,5110,0,11
10729984,"2011-10-31",15128,"Einbylishus",5200,1954,1,0,227.8,2,0,1,0,2,1,4,1,0,10,5135,507,11
10169929,"2011-11-24",10921,"Ibudareign",5200,1954,1,0,68.4,1,0,0,1,1,1,2,1,0,10,5110,0,12
10409306,"2011-11-25",24512,"Ibudareign",1400,2008,1,3,98.3,1,1,1,1,1,1,2,1,0,10,600,18,12
10742276,"2011-11-24",22915,"Ibudareign",3000,1961,2,0,144.9,2,0,1,0,1,1,5,1,1,10,3000,0,11
10676734,"2011-11-28",18796,"Ibudareign",6000,1999,1,0,91.2,1,0,3,0,1,1,2,1,1,10,6080,0,12
10717887,"2011-11-24",40353,"Einbylishus",0,1958,1,0,183.7,2,0,1,1,2,1,5,1,0,10,100,0,11
10951575,"2011-11-24",22085,"Ibudareign",0,1930,2,0,78.6,1,0,1,0,1,1,2,2,1,10,20,25,12
10778878,"2011-11-24",13989,"Ibudareign",0,1952,1,0,62.4,1,0,0,1,1,1,1,1,1,10,284,0,11
10394141,"2011-11-18",41439,"Ibudareign",0,1931,3,0,103.9,1,0,1,1,1,1,2,2,0,10,25,0,12
10873800,"2011-11-23",109857,"Einbylishus",0,1999,1,0,214.3,1,0,1,1,2,1,4,3,2,10,72,9,11
10561629,"2011-11-25",16065,"Ibudareign",0,1983,4,0,68.4,1,1,1,0,1,1,1,1,1,10,72,0,12
10356540,"2011-11-21",4500,"Ibudareign",6250,1965,1,0,114.6,1,0,1,0,1,1,3,1,1,10,6110,0,11
10215383,"2011-11-25",28190,"Einbylishus",2000,1969,1,0,136,1,0,1,0,2,1,4,1,0,10,2050,0,11
10938362,"2011-11-24",33000,"Ibudareign",1300,2006,4,3,121.2,1,1,0,1,2,1,1,2,0,10,510,0,12
10017635,"2011-11-28",19183,"Ibudareign",1400,2005,1,1,75.6,1,0,1,0,1,1,2,1,0,10,630,0,12
10043529,"2011-11-24",52810,"Einbylishus",1300,1972,1,0,142.4,1,0,1,0,2,1,5,1,0,10,500,0,11
10744781,"2011-11-25",11180,"Ibudareign",1000,1977,1,0,40.2,1,0,0,1,1,1,1,1,0,10,320,0,12
10234671,"2011-11-22",53788,"Einbylishus",0,1975,1,0,237.9,2,0,1,1,1,1,6,3,0,10,150,14,11
10743261,"2011-11-23",29972,"Ibudareign",0,1989,3,0,131.9,2,0,1,1,2,1,5,2,1,10,120,0,12
10484794,"2011-11-25",28977,"Ibudareign",0,2004,3,0,122.1,1,1,1,0,1,1,3,1,0,10,180,0,12
10464507,"2011-11-11",16467,"Ibudareign",0,1991,3,0,73.5,1,0,1,0,1,1,2,1,1,10,130,0,12
10666133,"2011-11-24",66562,"Einbylishus",0,1970,1,0,198.4,1,0,0,0,0,0,0,0,0,10,280,31,11
10077488,"2011-11-26",6822,"Ibudareign",4100,1975,1,0,83.5,1,0,1,0,1,1,2,1,1,10,4140,0,12
10306058,"2011-11-25",27981,"Ibudareign",0,1984,1,0,112.7,1,0,1,1,1,1,3,2,1,10,210,0,12
10429853,"2011-11-28",18802,"Ibudareign",0,1988,3,0,92.4,1,0,1,0,1,1,2,2,1,10,120,0,12
10667047,"2011-11-15",18381,"Ibudareign",0,1958,0,0,77.7,1,0,1,1,1,1,2,1,0,10,100,16,12
10516813,"2011-11-24",10456,"Radhus",4100,1981,1,0,113,1,0,1,0,1,1,3,2,0,10,4140,0,11
10290013,"2011-11-24",16357,"Einbylishus",4100,1977,1,0,228.4,2,0,1,1,2,1,7,2,0,9.7,4140,0,11
10146104,"2011-11-22",13963,"Ibudareign",6000,1993,6,1,86.1,1,0,1,0,1,1,2,1,1,10,6080,0,12
10308170,"2011-11-17",14672,"Ibudareign",6000,1951,1,0,123.5,1,0,1,0,1,1,2,2,1,10,6020,0,12
10184906,"2011-11-25",30342,"Einbylishus",8000,1951,1,0,190.5,3,0,1,1,1,1,5,2,0,10,8200,0,11
10861759,"2011-11-29",18693,"Ibudareign",1400,1987,2,0,92.8,2,0,1,0,1,1,3,1,1,10,680,0,12
10782679,"2011-11-28",70810,"Ibudareign",1000,2007,10,2,153.1,1,2,1,1,2,1,2,1,1,10,320,44,12
10415466,"2011-11-05",15292,"Einbylishus",7300,1978,1,0,148.4,2,0,1,1,2,1,6,1,1,10,7160,0,11
10300685,"2011-11-24",8400,"Ibudareign",7708,1992,1,0,78.5,1,0,1,0,1,0,0,0,0,10,7210,0,12
10296328,"2011-11-24",16682,"Einbylishus",7708,1973,1,0,123.8,1,0,1,1,1,1,4,1,1,10,7210,0,11
10742451,"2011-11-29",36505,"Radhus",6000,2006,1,0,128.8,1,0,1,1,1,1,3,1,2,10,6010,0,11
10861345,"2011-11-22",27841,"Einbylishus",2000,1965,1,0,143,1,0,1,0,2,1,4,1,0,10,2050,0,11
10226510,"2011-11-29",12019,"Ibudareign",2000,1955,2,0,61.2,1,0,1,0,1,1,2,1,0,10,2050,0,11
10203962,"2011-11-24",19255,"Ibudareign",0,1995,2,0,83.3,1,0,1,0,1,1,3,1,1,10,130,0,12
10171058,"2011-11-16",10655,"Ibudareign",8717,1967,2,0,112.6,1,0,1,0,1,1,3,2,0,10,8030,0,11
10966274,"2011-11-29",20471,"Ibudareign",1400,2001,2,0,91.5,1,0,1,1,1,1,2,1,0,10,620,0,12
10261886,"2011-11-29",16675,"Ibudareign",0,1995,1,0,72.9,1,0,1,0,1,1,2,1,0,10,130,0,12
10305587,"2011-11-30",8622,"Ibudareign",6000,1976,4,0,49,1,0,0,1,1,1,1,1,0,10,6030,0,12
10567151,"2011-11-28",37591,"Ibudareign",0,2007,1,0,147.2,2,0,1,0,2,1,3,1,1,10,100,0,12
10275190,"2011-11-28",46807,"Einbylishus",0,1985,1,0,146.7,1,0,1,0,1,1,4,2,0,9.7,220,0,11
10195700,"2011-11-28",23181,"Radhus",0,1989,1,0,85,1,0,1,0,1,1,2,1,0,10,160,0,11
10883408,"2011-11-24",30434,"Ibudareign",0,2001,2,1,97.5,1,1,0,1,1,1,2,1,0,10,90,46,12
10365877,"2011-11-30",18078,"Ibudareign",1400,2003,4,1,78.8,1,1,1,1,1,1,2,1,0,10,630,0,12
10546993,"2011-11-30",36489,"Ibudareign",1000,2006,1,2,129.9,1,1,1,1,1,1,4,1,0,10,351,0,12
10527441,"2011-11-29",39480,"Radhus",1604,2004,1,0,188.1,2,0,1,3,3,1,4,2,1,10,810,0,11
10609058,"2011-11-25",43795,"Einbylishus",1604,1984,1,0,156.1,1,0,2,0,2,2,4,2,1,10,830,0,11
10440136,"2011-11-29",50480,"Einbylishus",1604,1982,1,0,240.2,2,0,1,2,3,1,5,5,1,10,800,0,11
10147937,"2011-11-18",37683,"Parhus",1604,1989,1,0,162.4,1,0,1,1,1,1,5,1,0,10,800,0,11
10569686,"2011-08-24",15185,"Ibudareign",0,1951,1,0,62.2,1,0,0,1,1,1,1,1,0,10,284,0,11
10803750,"2011-11-30",20600,"Ibudareign",0,1946,4,0,92.5,1,0,1,0,1,1,5,1,2,10,80,0,12
10979611,"2011-12-01",5750,"Einbylishus",6250,1952,1,0,78.9,1,0,0,0,0,1,2,1,0,10,6110,0,11
10255704,"2011-11-25",12493,"Einbylishus",6250,1925,1,0,131.6,2,0,1,0,1,2,5,1,0,10,6110,0,11
10225056,"2011-12-01",12600,"Ibudareign",1400,1991,2,0,66.5,1,0,1,0,1,1,1,1,0,10,620,0,12
10823778,"2011-11-30",28600,"Ibudareign",1400,2005,2,1,117.7,1,0,1,1,1,1,3,1,0,10,600,0,12
10981619,"2011-11-28",24370,"Ibudareign",1400,2001,3,0,102.7,1,0,1,1,1,1,3,1,0,10,640,0,12
10607925,"2011-11-28",41967,"Ibudareign",1300,2004,3,3,122.5,1,1,1,0,1,1,2,1,0,10,510,49,12
10963941,"2011-11-08",27135,"Ibudareign",1000,2007,1,2,92.1,1,1,1,1,1,1,2,1,1,10,350,0,12
10323094,"2011-11-18",26600,"Ibudareign",1000,2007,1,2,92.1,1,1,1,1,1,1,2,1,1,10,350,0,12
10732755,"2011-11-28",25275,"Ibudareign",1000,2008,4,2,105.4,1,1,1,0,1,1,2,1,0,10,351,0,12
10658450,"2011-11-21",24500,"Ibudareign",1000,2006,1,0,84.5,1,1,1,0,1,1,2,1,2,10,350,0,12
10427882,"2011-11-21",28080,"Ibudareign",1000,2007,3,1,149.6,1,1,1,0,1,1,4,1,0,10,351,0,12
10879491,"2011-11-29",57430,"Einbylishus",1000,1995,1,0,218.5,2,0,1,1,1,1,5,2,1,10,330,0,11
10226520,"2011-11-28",18711,"Ibudareign",0,2007,3,0,70.9,1,0,1,0,1,1,1,1,0,10,270,0,12
10964454,"2011-11-25",16251,"Ibudareign",3000,1979,1,0,91.4,1,0,1,0,1,1,3,1,0,10,3000,0,12
10698958,"2011-12-01",13200,"Ibudareign",3000,1984,2,0,99.2,1,0,1,0,1,1,3,1,0,10,3000,0,12
10154401,"2011-12-02",12792,"Ibudareign",6000,2000,1,0,66.8,1,0,1,0,1,1,1,1,1,10,6020,0,12
10929878,"2011-12-01",19540,"Ibudareign",2000,2006,1,0,85.6,1,0,1,0,1,1,2,1,1,10,2040,0,12
10692759,"2011-12-01",25106,"Einbylishus",2000,1980,1,0,138.1,1,0,1,1,1,1,4,2,0,10,2040,0,11
10912838,"2011-12-01",44510,"Ibudareign",1300,2008,2,2,132.7,1,1,1,2,2,1,2,1,0,10,511,0,12
10312092,"2011-12-01",27500,"Ibudareign",1300,2006,1,5,91.2,1,1,0,1,1,1,2,1,1,10,510,0,12
10771327,"2011-12-01",26931,"Ibudareign",1400,1991,1,0,104.1,1,0,1,1,1,1,4,1,1,10,650,0,12
10933518,"2011-11-29",23864,"Ibudareign",1000,2006,3,1,97.8,1,1,1,0,1,1,2,1,0,10,351,0,12
10679266,"2011-11-30",42917,"Parhus",1000,1997,1,0,154.2,2,0,1,1,1,1,3,2,0,10,340,0,11
10713538,"2011-11-01",12000,"Parhus",6100,1981,1,0,103,1,0,1,1,1,1,3,1,2,10,6210,0,11
10222787,"2011-11-30",20749,"Ibudareign",0,1995,1,0,95.7,1,0,1,0,1,1,3,1,0,10,130,0,12
10912422,"2011-11-18",25799,"Ibudareign",1000,2007,4,1,130.7,1,0,1,0,1,1,3,1,0,10,351,0,12
10740620,"2011-12-01",34625,"Ibudareign",1400,1954,2,0,166.4,3,0,1,0,2,1,5,2,2,10,600,0,11
10915498,"2011-11-25",13151,"Ibudareign",6000,1926,1,0,74.5,1,0,0,1,1,1,2,1,1,10,6020,0,12
10713758,"2011-11-21",16000,"Radhus",6400,1982,1,0,108.2,1,0,1,1,1,1,3,1,1,10,6070,0,11
10705421,"2011-11-23",21461,"Ibudareign",0,1960,6,2,83,1,0,1,0,1,1,2,1,0,10,100,0,12
10082855,"2011-12-05",24143,"Ibudareign",0,1934,3,0,87,1,0,1,0,1,1,1,2,0,10,20,0,12
10703136,"2011-11-30",18322,"Ibudareign",0,1977,3,0,101.4,1,0,1,0,1,1,3,1,1,10,150,22,12
10183288,"2011-11-29",12362,"Ibudareign",0,1986,4,1,38.3,1,0,1,0,1,1,1,1,2,10,220,0,12
10608827,"2011-11-30",20804,"Ibudareign",0,2003,3,1,87,1,1,1,0,1,1,2,1,1,9.6,180,0,12
10869739,"2011-12-02",11819,"Ibudareign",0,1987,5,1,52.7,1,0,1,0,1,1,1,1,2,10,220,0,12
10758138,"2011-12-02",25315,"Ibudareign",0,2001,3,1,74.5,1,1,0,1,1,1,1,1,0,10,90,46,12
10974125,"2011-12-02",21391,"Ibudareign",0,1958,0,0,82.2,1,0,0,1,1,1,2,2,0,10,100,0,12
10151781,"2011-11-29",31227,"Einbylishus",3711,1970,1,0,209.9,2,0,1,1,2,1,7,1,0,10,3120,0,11
10532188,"2011-11-30",15520,"Einbylishus",4100,1961,1,0,142.8,2,0,1,1,2,1,4,1,0,10,4140,0,11
10476454,"2011-12-01",10533,"Ibudareign",6000,1943,1,0,67.8,1,0,0,0,1,1,2,1,0,10,6020,0,11
10926564,"2011-11-28",5901,"Einbylishus",2000,1945,1,0,73.1,1,0,0,1,1,1,2,1,0,10,2040,0,11
10220860,"2011-11-30",56896,"Radhus",1300,2007,1,0,213.7,2,0,1,1,2,1,3,2,1,10,511,0,11
10234916,"2011-12-02",33435,"Ibudareign",1300,2008,2,2,118.9,1,1,1,1,1,1,2,1,1,10,510,0,12
10424065,"2011-11-23",20484,"Ibudareign",1400,1996,4,0,76.6,1,0,1,0,1,1,2,1,1,10,680,0,12
10868583,"2011-11-24",22675,"Ibudareign",1000,2007,1,2,101.4,1,0,1,0,1,1,3,1,1,10,351,0,12
10425907,"2011-12-02",14991,"Ibudareign",1000,1963,0,0,64.9,1,0,1,0,1,1,1,1,0,10,300,0,12
10026363,"2011-11-29",30700,"Ibudareign",1000,2006,2,0,114,1,1,1,0,1,1,3,1,0,10,351,0,12
10126153,"2011-12-05",20473,"Ibudareign",1000,2011,1,0,70.5,1,0,1,0,1,1,2,1,1,10,351,0,12
10502058,"2011-12-05",20766,"Ibudareign",1000,2011,2,0,70.5,1,0,1,0,1,1,2,1,1,10,351,0,12
10656948,"2011-12-05",20813,"Ibudareign",1000,2011,2,0,70.5,1,0,1,0,1,1,2,1,1,10,351,0,12
10194199,"2011-11-24",10425,"Parhus",7620,1985,1,0,68.8,1,0,1,0,1,1,2,1,0,10,7110,0,11
10943510,"2011-10-19",14800,"Ibudareign",6000,1988,3,0,102.9,1,0,1,0,1,1,3,1,1,10,6040,0,12
10451970,"2011-12-06",26451,"Ibudareign",0,1990,1,0,103.6,1,0,1,0,1,1,3,1,0,10,120,0,11
10129007,"2011-12-02",15412,"Ibudareign",0,1978,4,0,50.4,1,0,1,0,1,1,1,1,1,10,72,0,12
10560284,"2011-11-29",18644,"Ibudareign",0,1958,2,0,68.2,1,0,1,0,1,1,2,1,2,10,11,0,12
10886189,"2011-11-29",12171,"Ibudareign",0,1930,3,0,44.9,1,0,0,0,0,0,1,1,0,10,20,26,12
10702798,"2011-11-21",42502,"Radhus",0,1967,1,0,208.4,2,0,1,2,3,1,6,3,0,10,100,0,11
10815645,"2011-12-02",22854,"Ibudareign",0,1997,2,0,96.2,1,0,0,1,1,1,3,1,0,10,130,0,12
10029467,"2011-12-06",29974,"Ibudareign",0,1946,2,0,103.2,1,0,1,0,1,2,4,3,1,10,80,0,12
10630842,"2011-12-06",11990,"Ibudareign",0,1946,3,0,31.2,1,0,0,0,1,1,1,1,0,10,80,0,12
10153587,"2011-11-24",15785,"Ibudareign",0,1979,2,0,74.6,1,0,1,0,1,1,2,1,1,10,160,0,12
10025540,"2011-11-22",23339,"Ibudareign",0,1967,3,0,115.1,1,0,1,0,1,1,4,1,1,10,200,0,12
10252507,"2011-11-16",46626,"Radhus",0,1960,1,0,139,2,0,1,1,2,1,4,2,0,10,100,0,11
10076191,"2011-12-02",16000,"Ibudareign",0,1962,3,0,76.5,1,0,0,1,1,1,2,1,0,10,90,20,12
10790079,"2011-12-06",25824,"Ibudareign",0,2005,3,1,97.6,1,1,1,0,1,1,2,1,1,10,130,0,12
10287903,"2011-12-02",12870,"Ibudareign",0,1973,4,0,50.6,1,0,1,0,1,1,1,1,0,10,160,21,12
10372330,"2011-11-16",23899,"Ibudareign",0,1950,2,0,113.6,1,0,1,0,1,1,2,2,1,10,80,0,12
10603416,"2011-11-22",8562,"Ibudareign",0,1941,0,0,33.6,1,0,0,1,1,1,0,1,0,10,11,0,12
10597084,"2011-12-02",39821,"Radhus",0,1980,1,0,243.3,3,0,1,1,2,1,5,2,0,10,220,0,11
10920339,"2011-12-02",18060,"Ibudareign",0,1986,3,0,81.5,1,0,1,1,1,1,2,1,0,10,220,0,12
10516704,"2011-12-01",18222,"Ibudareign",0,1913,2,0,48.7,1,0,1,0,1,1,2,1,0,10,20,0,12
10362530,"2011-12-02",46453,"Radhus",0,2002,1,0,179.8,2,0,1,1,2,1,4,2,0,10,180,0,11
10356516,"2011-12-02",20750,"Ibudareign",0,1985,3,0,88.4,1,2,1,0,1,1,2,1,0,10,120,0,12
